EventDate,VenueCity,VenueState,PostalCode,EventType,RSVPS,Official,formattedZipcode,region
7/29/2015 23:00:00,Owensboro,KY,42301,July 29 Organizing Meeting,0,no,42301,owensboro
7/30/2015 2:00:00,Prescott,AZ,86303,July 29 Organizing Meeting,26,no,86303,prescott
7/29/2015 23:00:00,Oak Park,IL,60302,July 29 Organizing Meeting,7,no,60302,chicago
7/29/2015 23:00:00,Wisconsin Rapids,WI,54494,July 29 Organizing Meeting,22,no,54494,wausau
7/30/2015 2:00:00,Sherwood,OR,97140,July 29 Organizing Meeting,10,no,97140,portland
7/29/2015 22:30:00,Santa Fe,NM,87505,July 29 Organizing Meeting,34,no,87505,santafe
7/30/2015 2:00:00,Tacoma,WA,98422,July 29 Organizing Meeting,22,no,98422,seattle
7/29/2015 23:00:00,Somerville,MA,2144,July 29 Organizing Meeting,11,no,02144,boston
7/30/2015 2:00:00,Richmond,CA,94804,July 29 Organizing Meeting,13,no,94804,sfbay
7/29/2015 23:00:00,Newburgh,NY,12550,July 29 Organizing Meeting,10,no,12550,hudsonvalley
7/29/2015 23:15:00,Fort Montgomery,NY,10922,July 29 Organizing Meeting,10,no,10922,hudsonvalley
7/29/2015 23:00:00,Miami,FL,33138,July 29 Organizing Meeting,99,no,33138,fortlauderdale
7/29/2015 23:00:00,Asheville,NC,28801,July 29 Organizing Meeting,61,no,28801,asheville
7/29/2015 23:00:00,Augusta,KS,67010,July 29 Organizing Meeting,3,no,67010,wichita
7/30/2015 2:00:00,Sunnyvale,CA,94085,July 29 Organizing Meeting,105,no,94085,sfbay
7/29/2015 22:30:00,Milford,OH,45150,July 29 Organizing Meeting,34,no,45150,cincinnati
7/30/2015 2:00:00,San Francisco,CA,94110,July 29 Organizing Meeting,16,no,94110,sfbay
7/30/2015 1:30:00,Sacramento,CA,95819,July 29 Organizing Meeting,7,no,95819,sacramento
7/29/2015 23:00:00,Memphis,TN,38111,July 29 Organizing Meeting,32,no,38111,memphis
7/29/2015 23:00:00,New York,NY,10009,July 29 Organizing Meeting,29,no,10009,newyork
7/30/2015 2:00:00,Maple Valley,WA,98038,July 29 Organizing Meeting,37,no,98038,seattle
7/30/2015 2:00:00,Santa Cruz,CA,95065,July 29 Organizing Meeting,17,no,95065,monterey
7/29/2015 23:00:00,Chicago,IL,60659,July 29 Organizing Meeting,0,no,60659,chicago
7/29/2015 23:00:00,Metairie,LA,70001,July 29 Organizing Meeting,19,no,70001,neworleans
7/29/2015 23:00:00,Palatka,FL,32177,July 29 Organizing Meeting,34,no,32177,staugustine
7/29/2015 22:00:00,North Falmouth,MA,2556,July 29 Organizing Meeting,48,no,02556,capecod
7/30/2015 0:00:00,Ashland,OR,97520,July 29 Organizing Meeting,80,no,97520,medford
7/30/2015 0:00:00,Nashville,TN,37221,July 29 Organizing Meeting,24,no,37221,nashville
7/29/2015 23:00:00,Alexandria,VA,22314,July 29 Organizing Meeting,20,no,22314,washingtondc
7/29/2015 22:30:00,Asheville,NC,28805,July 29 Organizing Meeting,10,no,28805,asheville
7/30/2015 1:30:00,Riverside,CA,92503,July 29 Organizing Meeting,21,no,92503,orangecounty
7/30/2015 0:00:00,Fort Worth,TX,76164,July 29 Organizing Meeting,7,no,76164,dallas
7/29/2015 23:00:00,Lake Geneva,WI,53147,July 29 Organizing Meeting,18,no,53147,janesville
7/29/2015 22:30:00,Brattleboro,VT,5301,July 29 Organizing Meeting,125,no,05301,westernmass
7/29/2015 23:00:00,Wyoming,MI,49509,July 29 Organizing Meeting,9,no,49509,grandrapids
7/29/2015 22:30:00,Astoria,NY,11106,July 29 Organizing Meeting,27,no,11106,newyork
7/29/2015 22:30:00,Albany,NY,12208,July 29 Organizing Meeting,104,no,12208,albany
7/29/2015 19:00:00,Battle Ground,WA,98604,July 29 Organizing Meeting,16,no,98604,portland
7/29/2015 23:15:00,Oak Park,IL,60302,July 29 Organizing Meeting,9,no,60302,chicago
7/30/2015 1:00:00,Los Angeles,CA,90039,July 29 Organizing Meeting,43,no,90039,losangeles
7/30/2015 2:00:00,Palm Springs,CA,92262,July 29 Organizing Meeting,14,no,92262,palmsprings
7/30/2015 2:00:00,Aptos,CA,95003,July 29 Organizing Meeting,11,no,95003,monterey
7/29/2015 23:00:00,Murphys,CA,95247,July 29 Organizing Meeting,5,no,95247,goldcountry
7/29/2015 23:00:00,Oakland,CA,94610,July 29 Organizing Meeting,44,no,94610,sfbay
7/29/2015 22:30:00,Blacksburg,VA,24060,July 29 Organizing Meeting,45,no,24060,blacksburg
7/30/2015 2:00:00,Renton,WA,98058,July 29 Organizing Meeting,9,no,98058,seattle
7/29/2015 23:00:00,Waco,TX,76705,July 29 Organizing Meeting,20,no,76705,waco
7/29/2015 23:00:00,Saint Louis,MO,63105,July 29 Organizing Meeting,0,no,63105,stlouis
7/30/2015 1:30:00,Seattle,WA,98133,July 29 Organizing Meeting,26,no,98133,seattle
7/29/2015 23:00:00,Saranac Lake,NY,12983,July 29 Organizing Meeting,27,no,12983,plattsburgh
7/30/2015 3:00:00,Saint Louis,MO,63123,July 29 Organizing Meeting,13,no,63123,stlouis
7/29/2015 22:30:00,Bristol,TN,37620,July 29 Organizing Meeting,23,no,37620,tricities
7/29/2015 23:00:00,University Heights,OH,44118,July 29 Organizing Meeting,24,no,44118,cleveland
7/30/2015 1:30:00,Livermore,CA,94550,July 29 Organizing Meeting,67,no,94550,stockton
7/29/2015 22:00:00,Hanover,NH,3755,July 29 Organizing Meeting,25,no,03755,burlington
7/29/2015 22:45:00,Boston,MA,2115,July 29 Organizing Meeting,4,no,02115,boston
7/30/2015 2:00:00,San Francisco,CA,94110,July 29 Organizing Meeting,18,no,94110,sfbay
7/29/2015 23:00:00,Portland,OR,97229,July 29 Organizing Meeting,24,no,97229,portland
7/29/2015 23:00:00,Bethany,CT,6524,July 29 Organizing Meeting,16,no,06524,newhaven
7/29/2015 23:00:00,Springfield,MO,65810,July 29 Organizing Meeting,103,no,65810,springfield
7/29/2015 23:00:00,Onley,VA,23418,July 29 Organizing Meeting,10,no,23418,easternshore
7/29/2015 23:00:00,Georgetown,KY,40324,July 29 Organizing Meeting,29,no,40324,lexington
7/29/2015 23:00:00,Royal Oak,MI,48073,July 29 Organizing Meeting,21,no,48073,detroit
7/29/2015 23:00:00,Springfield,MA,1109,July 29 Organizing Meeting,15,no,01109,hartford
7/30/2015 1:00:00,Boulder,CO,80302,July 29 Organizing Meeting,141,no,80302,boulder
7/29/2015 23:00:00,Cary,IL,60013,July 29 Organizing Meeting,67,no,60013,racine
7/30/2015 0:30:00,Pflugerville,TX,78660,July 29 Organizing Meeting,12,no,78660,austin
7/29/2015 22:30:00,Leicester,NC,28748,July 29 Organizing Meeting,9,no,28748,asheville
7/30/2015 1:00:00,Boulder,CO,80305,July 29 Organizing Meeting,20,no,80305,boulder
7/29/2015 23:00:00,Rockaway Park,NY,11694,July 29 Organizing Meeting,22,no,11694,newyork
7/29/2015 23:00:00,Austin,TX,78738,July 29 Organizing Meeting,32,no,78738,austin
7/30/2015 2:00:00,Red Bluff,CA,96080,July 29 Organizing Meeting,8,no,96080,redding
7/29/2015 23:00:00,Upper Arlington,OH,43220,July 29 Organizing Meeting,19,no,43220,columbus
7/30/2015 0:00:00,Hotchkiss,CO,81419,July 29 Organizing Meeting,37,no,81419,westslope
7/29/2015 23:00:00,Atlanta,GA,30306,July 29 Organizing Meeting,12,no,30306,atlanta
7/29/2015 23:00:00,Grand Rapids,MI,49546,July 29 Organizing Meeting,12,no,49546,grandrapids
7/29/2015 22:30:00,Troy,NY,12180,July 29 Organizing Meeting,18,no,12180,albany
7/30/2015 2:00:00,Piedmont,CA,94610,July 29 Organizing Meeting,13,no,94610,sfbay
7/29/2015 23:00:00,Akron,OH,44303,July 29 Organizing Meeting,32,no,44303,akroncanton
7/29/2015 22:50:00,Berkeley,CA,94703,July 29 Organizing Meeting,8,no,94703,sfbay
7/29/2015 21:30:00,Delray Beach,FL,33446,July 29 Organizing Meeting,145,no,33446,westpalmbeach
7/29/2015 23:00:00,Sylva,NC,28725,July 29 Organizing Meeting,11,no,28725,asheville
7/29/2015 20:08:00,Murfreesboro,TN,37129,July 29 Organizing Meeting,12,no,37129,nashville
7/29/2015 23:00:00,Los Angeles,CA,90029,July 29 Organizing Meeting,46,no,90029,losangeles
7/30/2015 2:00:00,Oak View,CA,93022,July 29 Organizing Meeting,35,no,93022,santabarbara
7/29/2015 23:00:00,Cabery,IL,60919,July 29 Organizing Meeting,18,no,60919,chambana
7/30/2015 2:00:00,Portland,OR,97230,July 29 Organizing Meeting,1,no,97230,portland
7/29/2015 23:00:00,Shoreham,VT,5770,July 29 Organizing Meeting,3,no,05770,burlington
7/29/2015 23:00:00,Whitwell,TN,37397,July 29 Organizing Meeting,4,no,37397,chattanooga
7/29/2015 16:00:00,Turlock,CA,95380,July 29 Organizing Meeting,3,no,95380,modesto
7/29/2015 22:00:00,Holmdel,NJ,7733,July 29 Organizing Meeting,174,no,07733,jerseyshore
7/29/2015 23:00:00,Morehead City,NC,28557,July 29 Organizing Meeting,46,no,28557,onslow
7/29/2015 23:00:00,Gainesville,FL,32601,July 29 Organizing Meeting,184,no,32601,gainesville
7/29/2015 23:00:00,Cookeville,TN,38506,July 29 Organizing Meeting,18,no,38506,cookeville
7/29/2015 16:00:00,Fuquay Varina,NC,27526,July 29 Organizing Meeting,11,no,27526,raleigh
7/29/2015 22:30:00,North Liberty,IA,52317,July 29 Organizing Meeting,10,no,52317,iowacity
7/30/2015 2:00:00,Sherwood,OR,97140,July 29 Organizing Meeting,7,no,97140,portland
7/29/2015 22:30:00,Temple,TX,76501,July 29 Organizing Meeting,17,no,76501,killeen
7/30/2015 2:00:00,Ventura,CA,93003,July 29 Organizing Meeting,46,no,93003,santabarbara
7/29/2015 23:00:00,Cookeville,TN,38506,July 29 Organizing Meeting,16,no,38506,cookeville
7/29/2015 23:00:00,Conroe,TX,77304,July 29 Organizing Meeting,22,no,77304,houston
7/29/2015 23:00:00,Parkersburg,WV,26101,July 29 Organizing Meeting,4,no,26101,parkersburg
7/29/2015 23:00:00,Pierrepont Manor,NY,13674,July 29 Organizing Meeting,5,no,13674,watertown
7/30/2015 1:00:00,Truth or Consequences,NM,87901,July 29 Organizing Meeting,14,no,87901,lascruces
7/29/2015 23:00:00,Tavares,FL,32778,July 29 Organizing Meeting,26,no,32778,orlando
7/29/2015 23:00:00,Stuart,FL,34994,July 29 Organizing Meeting,73,no,34994,treasure
7/29/2015 23:00:00,Midlothian,VA,23112,July 29 Organizing Meeting,20,no,23112,richmond
7/29/2015 23:00:00,Charlottesville,VA,22903,July 29 Organizing Meeting,5,no,22903,charlottesville
7/30/2015 2:00:00,Stockton,CA,95204,July 29 Organizing Meeting,33,no,95204,stockton
7/29/2015 23:00:00,Albuquerque,NM,87102,July 29 Organizing Meeting,24,no,87102,albuquerque
7/29/2015 23:00:00,Jamaica Plain,MA,2130,July 29 Organizing Meeting,21,no,02130,boston
7/29/2015 22:30:00,Houston,TX,77017,July 29 Organizing Meeting,18,no,77017,houston
7/30/2015 2:00:00,San Diego,CA,92131,July 29 Organizing Meeting,20,no,92131,sandiego
7/29/2015 23:00:00,Wall Township,NJ,7753,July 29 Organizing Meeting,0,no,07753,jerseyshore
7/30/2015 2:00:00,San Francisco,CA,94118,July 29 Organizing Meeting,15,no,94118,sfbay
7/30/2015 1:30:00,Lancaster,CA,93535,July 29 Organizing Meeting,28,no,93535,losangeles
7/29/2015 23:00:00,Eagan,MN,55123,July 29 Organizing Meeting,40,no,55123,minneapolis
7/29/2015 22:00:00,Huntingdon Valley,PA,19006,July 29 Organizing Meeting,67,no,19006,philadelphia
7/29/2015 23:00:00,Philadelphia,PA,19147,July 29 Organizing Meeting,14,no,19147,philadelphia
7/29/2015 16:00:00,Brooklyn,NY,11215,July 29 Organizing Meeting,8,no,11215,newyork
7/29/2015 23:00:00,Warrenton,VA,20186,July 29 Organizing Meeting,42,no,20186,fredericksburg
7/29/2015 23:00:00,Abingdon,VA,24210,July 29 Organizing Meeting,22,no,24210,tricities
7/29/2015 23:00:00,Portland,ME,4101,July 29 Organizing Meeting,32,no,04101,maine
7/29/2015 22:30:00,Rochester,MN,55904,July 29 Organizing Meeting,33,no,55904,rmn
7/30/2015 2:00:00,Albuquerque,NM,87110,July 29 Organizing Meeting,18,no,87110,albuquerque
7/29/2015 23:00:00,Oneonta,NY,13820,July 29 Organizing Meeting,32,no,13820,oneonta
7/29/2015 23:00:00,Traverse City,MI,49684,July 29 Organizing Meeting,52,no,49684,nmi
7/29/2015 23:30:00,Stevens Point,WI,54481,July 29 Organizing Meeting,12,no,54481,wausau
7/30/2015 2:00:00,Edmonds,WA,98020,July 29 Organizing Meeting,15,no,98020,seattle
7/29/2015 23:00:00,Middletown,CT,6457,July 29 Organizing Meeting,15,no,06457,hartford
7/29/2015 23:00:00,Danville,VT,5828,July 29 Organizing Meeting,11,no,05828,burlington
7/29/2015 23:00:00,Loganville,GA,30052,July 29 Organizing Meeting,15,no,30052,atlanta
7/30/2015 2:00:00,Saint Paul,MN,55105,July 29 Organizing Meeting,34,no,55105,minneapolis
7/29/2015 23:00:00,North Adams,MA,1247,July 29 Organizing Meeting,22,no,01247,westernmass
7/29/2015 23:00:00,Happy Valley,OR,97086,July 29 Organizing Meeting,25,no,97086,portland
7/30/2015 1:00:00,Point Arena,CA,95468,July 29 Organizing Meeting,16,no,95468,mendocino
7/29/2015 23:00:00,Saint Petersburg,FL,33709,July 29 Organizing Meeting,8,no,33709,tampa
7/30/2015 2:00:00,Santa Rosa,CA,95409,July 29 Organizing Meeting,126,no,95409,sfbay
7/29/2015 23:00:00,Portland,OR,97219,July 29 Organizing Meeting,15,no,97219,portland
7/29/2015 23:00:00,Garwood,NJ,7027,July 29 Organizing Meeting,16,no,07027,cnj
7/30/2015 2:00:00,Marina del Rey,CA,90292,July 29 Organizing Meeting,17,no,90292,losangeles
7/29/2015 23:00:00,Urbana,IL,61801,July 29 Organizing Meeting,14,no,61801,chambana
7/29/2015 23:00:00,Cherokee,AL,35616,July 29 Organizing Meeting,4,no,35616,shoals
7/29/2015 23:30:00,aurora,IL,60505,July 29 Organizing Meeting,29,no,60505,chicago
7/29/2015 23:00:00,Chepachet,RI,2814,July 29 Organizing Meeting,33,no,02814,providence
7/29/2015 23:30:00,Thurmont,MD,21788,July 29 Organizing Meeting,27,no,21788,frederick
7/29/2015 22:00:00,Bethesda,MD,20816,July 29 Organizing Meeting,35,no,20816,washingtondc
7/29/2015 23:00:00,Leverett,MA,1054,July 29 Organizing Meeting,10,no,01054,worcester
7/29/2015 23:00:00,Woodbury,MN,55125,July 29 Organizing Meeting,39,no,55125,minneapolis
7/29/2015 23:00:00,Charlottesville,VA,22903,July 29 Organizing Meeting,36,no,22903,charlottesville
7/29/2015 23:00:00,Jersey City,NJ,7307,July 29 Organizing Meeting,21,no,07307,newyork
7/29/2015 23:00:00,Homer City,PA,15748,July 29 Organizing Meeting,5,no,15748,altoona
7/29/2015 23:00:00,Burlington,VT,5401,July 29 Organizing Meeting,28,no,05401,burlington
7/30/2015 2:00:00,Tacoma,WA,98407,July 29 Organizing Meeting,50,no,98407,seattle
7/29/2015 23:00:00,Raleigh,NC,27609,July 29 Organizing Meeting,10,no,27609,raleigh
7/29/2015 23:00:00,La Grange Park,IL,60526,July 29 Organizing Meeting,35,no,60526,chicago
7/29/2015 23:30:00,Denver,CO,80212,July 29 Organizing Meeting,11,no,80212,denver
7/29/2015 23:00:00,New York,NY,10025,July 29 Organizing Meeting,18,no,10025,newyork
7/30/2015 2:00:00,La Jolla,CA,92037,July 29 Organizing Meeting,22,no,92037,sandiego
7/29/2015 22:00:00,Birmingham,AL,35205,July 29 Organizing Meeting,152,no,35205,bham
7/29/2015 22:00:00,Berkeley,CA,94705,July 29 Organizing Meeting,2,no,94705,sfbay
7/29/2015 23:00:00,Manchester Township,NJ,8759,July 29 Organizing Meeting,20,no,08759,jerseyshore
7/29/2015 23:00:00,Athens,OH,45701,July 29 Organizing Meeting,75,no,45701,parkersburg
7/29/2015 23:00:00,Oakland,CA,94607,July 29 Organizing Meeting,21,no,94607,sfbay
7/30/2015 2:00:00,Los Angeles,CA,90021,July 29 Organizing Meeting,31,no,90021,losangeles
7/29/2015 22:00:00,Saint Petersburg,FL,33711,July 29 Organizing Meeting,83,no,33711,tampa
7/29/2015 23:00:00,Saint Paul,MN,55116,July 29 Organizing Meeting,19,no,55116,minneapolis
7/29/2015 23:00:00,Washington,DC,20011,July 29 Organizing Meeting,26,no,20011,washingtondc
7/30/2015 0:00:00,Chicago,IL,60625,July 29 Organizing Meeting,29,no,60625,chicago
7/29/2015 23:00:00,Apple Valley,CA,92308,July 29 Organizing Meeting,18,no,92308,palmsprings
7/30/2015 2:00:00,Apple Valley,CA,92308,July 29 Organizing Meeting,8,no,92308,palmsprings
7/29/2015 23:00:00,Watertown,WI,53098,July 29 Organizing Meeting,5,no,53098,appleton
7/29/2015 23:00:00,Saint Paul,MN,55105,July 29 Organizing Meeting,33,no,55105,minneapolis
7/29/2015 23:00:00,Houston,TX,77019,July 29 Organizing Meeting,10,no,77019,houston
7/30/2015 2:00:00,Eugene,OR,97405,July 29 Organizing Meeting,14,no,97405,eugene
7/29/2015 23:00:00,New York,NY,10029,July 29 Organizing Meeting,14,no,10029,newyork
7/29/2015 23:00:00,Strongsville,OH,44136,July 29 Organizing Meeting,0,no,44136,cleveland
7/29/2015 23:00:00,Columbia,MO,65203,July 29 Organizing Meeting,11,no,65203,columbiamo
7/29/2015 22:30:00,Morristown,TN,37813,July 29 Organizing Meeting,43,no,37813,knoxville
7/29/2015 23:00:00,Lexington,MA,2420,July 29 Organizing Meeting,7,no,02420,boston
7/29/2015 23:00:00,Brooklyn,NY,11201,July 29 Organizing Meeting,0,no,11201,newyork
7/29/2015 22:30:00,Orlando,FL,32803,July 29 Organizing Meeting,88,no,32803,orlando
7/29/2015 22:45:00,Collingswood,NJ,8108,July 29 Organizing Meeting,110,no,08108,philadelphia
7/29/2015 21:00:00,New York,NY,10028,July 29 Organizing Meeting,21,no,10028,newyork
7/29/2015 16:00:00,Tallahassee,FL,32309,July 29 Organizing Meeting,20,no,32309,tallahassee
7/29/2015 23:00:00,Petersham,MA,1366,July 29 Organizing Meeting,45,no,01366,worcester
7/30/2015 1:00:00,Seattle,WA,98122,July 29 Organizing Meeting,296,no,98122,seattle
7/29/2015 23:00:00,Lewisburg,TN,37091,July 29 Organizing Meeting,11,no,37091,nashville
7/29/2015 23:00:00,Phoenixville,PA,19460,July 29 Organizing Meeting,57,no,19460,philadelphia
7/30/2015 0:00:00,Laramie,WY,82070,July 29 Organizing Meeting,50,no,82070,fortcollins
7/29/2015 22:30:00,San Francisco,CA,94103,July 29 Organizing Meeting,14,no,94103,sfbay
7/30/2015 2:00:00,Tempe,AZ,85284,July 29 Organizing Meeting,33,no,85284,phoenix
7/30/2015 1:00:00,Santa Cruz,CA,95062,July 29 Organizing Meeting,11,no,95062,monterey
7/30/2015 2:00:00,Bakersfield,CA,93312,July 29 Organizing Meeting,16,no,93312,bakersfield
7/30/2015 1:00:00,Bellingham,WA,98229,July 29 Organizing Meeting,28,no,98229,bellingham
7/30/2015 2:00:00,Portland,OR,97202,July 29 Organizing Meeting,390,no,97202,portland
7/29/2015 22:30:00,Akron,OH,44310,July 29 Organizing Meeting,46,no,44310,akroncanton
7/29/2015 23:00:00,Winston Salem,NC,27101,July 29 Organizing Meeting,74,no,27101,winstonsalem
7/30/2015 2:00:00,Davis,CA,95618,July 29 Organizing Meeting,18,no,95618,sacramento
7/30/2015 1:30:00,Seattle,WA,98133,July 29 Organizing Meeting,14,no,98133,seattle
7/30/2015 2:00:00,Oakland,CA,94602,July 29 Organizing Meeting,23,no,94602,sfbay
7/30/2015 2:00:00,Redding,CA,96002,July 29 Organizing Meeting,7,no,96002,redding
7/29/2015 23:00:00,Montpelier,VT,5602,July 29 Organizing Meeting,26,no,05602,burlington
7/30/2015 2:00:00,Santa Cruz,CA,95062,July 29 Organizing Meeting,16,no,95062,monterey
7/30/2015 1:30:00,Port Townsend,WA,98368,July 29 Organizing Meeting,105,no,98368,seattle
7/29/2015 23:00:00,Mecosta,MI,49332,July 29 Organizing Meeting,19,no,49332,centralmich
7/29/2015 21:30:00,Brewster,MA,2631,July 29 Organizing Meeting,64,no,02631,capecod
7/30/2015 0:00:00,Fort Worth,TX,76107,July 29 Organizing Meeting,24,no,76107,dallas
7/29/2015 23:30:00,Des Moines,IA,50309,July 29 Organizing Meeting,18,no,50309,desmoines
7/29/2015 23:00:00,Burton,OH,44021,July 29 Organizing Meeting,28,no,44021,akroncanton
7/30/2015 2:30:00,San Clemente,CA,92673,July 29 Organizing Meeting,20,no,92673,orangecounty
7/29/2015 23:00:00,Poquoson,VA,23662,July 29 Organizing Meeting,8,no,23662,norfolk
7/29/2015 22:45:00,Delaware,OH,43015,July 29 Organizing Meeting,49,no,43015,columbus
7/29/2015 22:45:00,Sylvania,OH,43560,July 29 Organizing Meeting,33,no,43560,toledo
7/29/2015 23:00:00,Lady Lake,FL,32159,July 29 Organizing Meeting,17,no,32159,ocala
7/29/2015 23:00:00,Macon,GA,31210,July 29 Organizing Meeting,37,no,31210,macon
7/29/2015 23:00:00,Raleigh,NC,27609,July 29 Organizing Meeting,9,no,27609,raleigh
7/29/2015 23:30:00,Chicago,IL,60614,July 29 Organizing Meeting,10,no,60614,chicago
7/29/2015 21:00:00,Miami,FL,33196,July 29 Organizing Meeting,12,no,33196,miami
7/30/2015 2:00:00,Stockton,CA,95204,July 29 Organizing Meeting,15,no,95204,stockton
7/30/2015 0:00:00,Madison,WI,53704,July 29 Organizing Meeting,16,no,53704,madison
7/29/2015 23:00:00,Springfield,NJ,7081,July 29 Organizing Meeting,95,no,07081,newyork
7/30/2015 0:00:00,Atlanta,GA,30308,July 29 Organizing Meeting,19,no,30308,atlanta
7/30/2015 2:00:00,Malibu,CA,90265,July 29 Organizing Meeting,58,no,90265,ventura
7/29/2015 23:00:00,Jacksonville,FL,32206,July 29 Organizing Meeting,137,no,32206,jacksonville
7/29/2015 23:00:00,Brooklyn,NY,11216,July 29 Organizing Meeting,12,no,11216,newyork
7/29/2015 23:00:00,Chippewa Falls,WI,54729,July 29 Organizing Meeting,18,no,54729,eauclaire
7/29/2015 23:00:00,Rapid City,SD,57701,July 29 Organizing Meeting,38,no,57701,rapidcity
7/29/2015 22:00:00,Newfield,NJ,8344,July 29 Organizing Meeting,23,no,08344,southjersey
7/30/2015 1:00:00,Eugene,OR,97402,July 29 Organizing Meeting,0,no,97402,eugene
7/29/2015 23:00:00,Madison,WI,53703,July 29 Organizing Meeting,54,no,53703,madison
7/29/2015 23:00:00,Green Bay,WI,54303,July 29 Organizing Meeting,59,no,54303,greenbay
7/29/2015 23:00:00,Jeannette,PA,15644,July 29 Organizing Meeting,12,no,15644,pittsburgh
7/29/2015 23:00:00,Watertown,WI,53098,July 29 Organizing Meeting,0,no,53098,appleton
7/30/2015 0:00:00,West Bend,WI,53095,July 29 Organizing Meeting,49,no,53095,milwaukee
7/16/2015 17:00:00,Fairfield,IA,52556,House Party,0,no,52556,ottumwa
7/18/2015 14:00:00,Phoenix,AZ,85003,House Party,0,no,85003,phoenix
7/30/2015 1:30:00,Sacramento,CA,95814,House Party,0,no,95814,sacramento
7/16/2015 23:00:00,Crane,MO,65803,July 29 Organizing Meeting,0,no,65803,springfield
7/16/2015 22:30:00,Morristown,TN,37814,House Party,2,no,37814,knoxville
8/2/2015 22:00:00,Corpus Christi,TX,78414,July 29 Organizing Meeting,26,no,78414,corpuschristi
7/30/2015 0:30:00,Sacramento,CA,95820,July 29 Organizing Meeting,1,no,95820,sacramento
7/11/2015 3:00:00,Two Harbors,MN,55616,House Party,0,no,55616,duluth
7/11/2015 12:00:00,Richmond,VA,23225,House Party,0,no,23225,richmond
7/29/2015 20:00:00,San Francisco,CA,94107,July 29 Organizing Meeting,0,no,94107,sfbay
7/20/2015 2:30:00,Tempe,AZ,85281,House Party,0,no,85281,phoenix
